property_id,built_area_sqm,bedrooms,bathrooms,parking_spaces,location,property_age_years,floor_number,view_type,condo_fee,infrastructure,has_security,has_pool,has_elevator,property_type,furnished,nearby_metro_km,price_brl
PROP00659,117.42,4,2,1,Subúrbio,23,0,None,384.45,Básica,No,Yes,Yes,Casa,No,,852478.65
PROP00757,,3,3,1,Subúrbio,28,6,None,442.87,Básica,Yes,Yes,Yes,Apartamento,No,,878849.67
PROP01515,,2,1,2,Centro,20,,City,508.95,Completa,No,No,Yes,Apartamento,No,1.27,731082.64
PROP02038,23.7,1,2,3,Subúrbio,4,1,None,235.67,Premium,No,Yes,Yes,Casa,Yes,1.79,695126.25
PROP00350,70.51,2,3,1,Centro,31,,None,564.95,Completa,Yes,Yes,No,Casa,No,0.31,799403.63
PROP00615,88.67,1,4,1,Centro,50,1,None,272.26,Básica,Yes,No,No,Apartamento,No,,608401.1
PROP00026,148.3,1,3,3,Centro,42,1,City,1002.13,Básica,Yes,No,Yes,Casa,No,1.06,800806.14
PROP01850,47.84,3,3,1,Centro,11,19,None,635.17,Premium,Yes,No,No,Casa,No,2.32,948875.3
PROP00773,0.96,2,2,3,Subúrbio,43,0,None,,Completa,Yes,No,No,Casa,No,,466051.1
PROP01147,96.97,2,1,1,Centro,1,0,None,674.27,Completa,Yes,Yes,No,Apartamento,No,0.57,785063.44
PROP02082,89.13,3,2,2,Zona Oeste,20,2,None,,Básica,Yes,No,Yes,Casa,No,2.07,834754.55
PROP02187,75.82,1,4,2,Zona Norte,12,6,None,228.59,Básica,No,No,Yes,Apartamento,No,,545154.71
PROP01244,92.48,4,3,3,Subúrbio,14,0,None,33.1,Básica,Yes,No,Yes,Apartamento,Yes,0.23,935702.93
PROP00953,152.98,2,1,1,Zona Norte,26,,City,709.14,Completa,Yes,No,Yes,Apartamento,No,0.46,772311.01
PROP00595,103.43,3,3,0,Zona Sul,4,5,Sea,943.57,Básica,Yes,Yes,Yes,Apartamento,Yes,1.49,1102018.8
PROP01372,,1,2,2,Zona Norte,20,17,None,396.47,Completa,Yes,No,Yes,Casa,No,2.95,811712.98
PROP00512,80.69,2,2,2,Zona Leste,4,15,City,459.15,Básica,Yes,No,Yes,Casa,No,2.31,888746.07
PROP00711,106.44,2,1,2,Zona Leste,0,9,,725.79,Premium,Yes,Yes,No,Apartamento,No,,948186.72
PROP01341,67.84,4,2,1,Zona Leste,32,13,None,699.77,Completa,Yes,Yes,No,Apartamento,No,2.36,829930.05
PROP01369,129.81,2,2,2,Centro,10,3,None,564.11,Completa,Yes,No,Yes,Casa,No,2.16,845174.45
PROP01389,,3,2,2,Subúrbio,33,0,None,611.26,Completa,No,No,No,Apartamento,No,0.05,597970.58
PROP01261,143.59,6,3,1,Zona Norte,15,3,,257.59,Premium,No,No,No,Apartamento,Yes,1.03,1288346.77
PROP00580,133.45,3,2,2,Zona Norte,21,3,None,510.22,Básica,No,No,No,Apartamento,No,0.63,813088.63
PROP01265,19.88,3,2,1,Zona Leste,37,12,None,291.4,Completa,Yes,No,Yes,  Casa ,No,2.3,699412.94
PROP01688,65.78,4,2,3,Zona Sul,17,0,Park,667.9,Completa,No,No,No,Apartamento,No,4.93,997006.84
PROP00640,132.93,3,2,2,Zona Norte,17,19,None,266.04,Completa,No,Yes,No,Casa,No,3.44,1102753.25
PROP00924,788.02,1,2,2,Zona Sul,31,9,Park,609.4,Completa,No,Yes,No,Casa,No,0.77,870481.92
PROP01998,113.82,2,1,0,Zona Leste,30,19,None,860.93,Premium,Yes,No,No,Apartamento,No,2.95,822402.06
PROP00172,110.48,1,2,1,Zona Norte,50,13,None,424.64,Básica,No,No,No,Apartamento,No,1.99,531309.05
PROP01199,106.82,2,3,2,Zona Leste,49,16,City,329.67,Completa,Yes,Yes,No,Cobertura,No,,1006026.66
PROP00161,24.84,2,2,1,Zona Norte,28,2,City,170.33,Completa,Yes,No,Yes,Cobertura,Yes,5.2,615332.55
PROP02189,,3,4,2,Centro,41,,Park,216.08,Básica,No,No,Yes,Casa,No,,1021548.36
PROP00277,79.91,4,2,3,Zona Oeste,37,19,None,171.29,Completa,Yes,No,No,Apartamento,No,3.4,1044946.31
PROP00918,50.23,2,1,1,Zona Leste,30,0,,117.27,Básica,Yes,No,No,Apartamento,No,0.6,456890.0
PROP00352,150.1,3,4,3,Zona Oeste,42,11,None,680.22,Premium,No,No,Yes,Apartamento,No,3.91,1205811.64
PROP02074,79.13,3,2,3,Zona Sul,17,12,City,307.46,Completa,No,Yes,Yes,Apartamento,No,0.51,1247084.94
PROP00310,120.17,3,2,1,Zona Sul,29,17,Park,378.09,Completa,Yes,No,Yes,Apartamento,No,1.58,1199493.46
PROP00207,97.61,2,4,0,Zona Norte,44,0,City,458.48,Completa,Yes,No,Yes,Apartamento,No,2.21,798536.12
PROP01643,124.74,4,3,2,Subúrbio,16,6,City,490.39,Completa,Yes,Yes,No,Apartamento,No,2.09,1081204.76
PROP00632,57.3,4,4,1,Centro,49,14,None,754.8,Premium,Yes,No,No,Apartamento,No,2.67,1045043.77
PROP00567,112.9,1,1,1,Centro,15,,None,198.65,Completa,Yes,No,No,Casa,No,2.98,830110.81
PROP01044,120.85,1,3,3,Subúrbio,22,0,None,337.22,,Yes,Yes,Yes,Casa,No,2.08,993926.0
PROP00290,126.99,1,1,1,Centro,28,1,None,546.11,Completa,Yes,No,No,Cobertura,No,3.14,779169.74
PROP00464,95.98,4,2,0,Zona Norte,48,20,None,688.99,Básica,No,No,No,Apartamento,Yes,2.22,742467.46
PROP00744,35.25,2,2,1,Zona Norte,36,11,None,,Básica,Yes,No,Yes,Apartamento,No,3.21,497418.74
PROP01291,141.41,2,4,1,Zona Sul,21,14,None,,PREMIUM,Yes,Yes,Yes,Casa,No,1.3,1188635.6
PROP02265,121.91,3,2,2,Zona Norte,24,,Park,265.27,Completa,Yes,No,Yes,Apartamento,Yes,1.76,1047306.81
PROP01936,119.69,2,3,1,Zona Sul,4,16,None,307.84,Básica,Yes,No,Yes,Casa,No,3.73,1012886.41
PROP02379,50.99,1,2,2,Subúrbio,31,2,None,620.13,Básica,Yes,No,No,Casa,Yes,1.7,364426.02
PROP01745,75.81,4,2,2,Centro,37,0,Sea,576.74,Completa,No,Yes,Yes,Apartamento,No,,1095574.64
PROP00834,78.99,2,1,1,Zona Oeste,48,6,,182.31,Básica,No,No,Yes,Casa,No,1.46,621466.56
PROP01895,104.18,3,2,2,Zona Norte,34,5,City,1092.16,Básica,No,No,Yes,Apartamento,No,1.92,575569.65
PROP02131,84.52,1,1,1,Zona Norte,25,19,Sea,657.38,Básica,Yes,No,No,Apartamento,No,2.15,578794.45
PROP01897,143.55,4,3,3,Centro,31,10,City,702.7,Premium,No,No,No,Casa,No,3.35,1246628.07
PROP00427,38.37,4,2,0,Zona Oeste,10,6,,,Completa,No,No,No,Apartamento,No,1.57,1120304.29
PROP02232,97.47,2,2,1,Subúrbio,24,16,SEA,266.86,Básica,Yes,Yes,Yes,Apartamento,No,0.94,965381.78
PROP01347,136.68,2,2,0,Subúrbio,21,9,None,389.21,Completa,Yes,No,No,Casa,Yes,,771415.31
PROP02463,,1,2,2,Zona Norte,13,0,Park,389.31,Completa,Yes,No,No,Apartamento,No,2.07,661347.12
PROP01121,96.89,4,3,1,Zona Norte,9,10,City,251.03,,No,Yes,No,Apartamento,No,3.36,1067948.7
PROP01999,,4,4,3,Zona Sul,26,0,None,373.75,Completa,Yes,No,Yes,Apartamento,No,,1043275.16
PROP00991,94.2,2,2,0,Zona Norte,34,,City,1077.25,Básica,No,No,No,Apartamento,No,2.92,515455.91
PROP01995,107.23,1,2,1,Zona Oeste,32,3,None,,Completa,Yes,No,No,Casa,No,2.23,522897.8
PROP00875,193.63,1,2,2,  Zona Leste ,14,9,City,624.31,Básica,Yes,No,No,Casa,No,2.27,930303.35
PROP00242,113.64,2,1,1,Zona Leste,50,0,None,1033.29,,Yes,No,No,Casa,No,2.48,619581.21
PROP01613,86.53,2,1,1,Zona Sul,18,20,None,868.3,Completa,Yes,No,No,Apartamento,No,2.13,789355.96
PROP02316,120.38,2,3,1,Centro,36,0,,233.32,Básica,No,No,No,Casa,No,3.16,787221.83
PROP00823,79.39,2,1,2,Zona Norte,12,19,None,224.61,Premium,Yes,No,No,Casa,No,3.41,878688.58
PROP01122,142.68,1,1,2,Zona Norte,43,3,None,952.24,Básica,Yes,Yes,Yes,Casa,No,1.7,540948.35
PROP01720,114.71,1,1,1,Centro,30,9,None,361.34,Completa,No,No,Yes,Casa,No,1.91,699563.45
PROP01660,106.77,2,2,0,Centro,22,8,None,701.43,Premium,No,Yes,Yes,Apartamento,No,2.52,825548.44
PROP01193,99.84,2,2,2,Zona Norte,10,,Park,631.13,Básica,No,No,No,Casa,No,1.89,720456.63
PROP01869,136.27,2,2,1,Centro,8,4,Park,777.74,Premium,Yes,Yes,No,Casa,No,2.42,1169216.1
PROP01813,130.42,2,1,1,Zona Sul,0,1,City,490.81,Completa,Yes,No,Yes,Cobertura,No,1.85,968852.14
PROP01011,62.77,5,1,3,Subúrbio,45,6,None,508.13,Completa,No,No,Yes,Cobertura,No,4.39,757134.46
PROP01864,62.37,4,1,2,Zona Norte,8,5,None,348.2,Básica,No,No,No,Casa,No,,599719.56
PROP01474,89.82,1,3,1,Centro,2,18,City,116.13,Básica,No,No,Yes,Apartamento,No,4.38,837511.54
PROP02483,157.85,1,1,2,Zona Leste,44,8,None,264.21,Básica,No,No,Yes,Apartamento,No,1.83,586056.58
PROP00029,118.96,3,3,3,Zona Sul,34,2,None,1043.38,Básica,Yes,No,Yes,Apartamento,Yes,0.92,916362.11
PROP02291,133.5,1,2,1,Zona Sul,41,7,City,421.78,Completa,Yes,Yes,No,Apartamento,No,3.49,1007644.68
PROP02361,,3,3,3,Zona Sul,36,15,None,572.08,Completa,  No ,No,YES,Apartamento,No,6.39,1005617.67
PROP00678,166.14,2,3,2,Zona Oeste,24,20,None,661.78,Completa,No,No,No,Casa,Yes,3.28,1074865.64
PROP01259,197.14,1,1,3,Centro,34,3,Sea,132.67,Completa,No,No,Yes,Cobertura,Yes,6.1,1174723.31
PROP00986,124.01,2,1,2,Subúrbio,31,5,None,808.3,Completa,No,No,No,Casa,YES,1.46,676993.92
PROP01600,100.39,1,2,2,Zona Norte,24,5,None,,Completa,Yes,No,No,Apartamento,No,3.48,866336.97
PROP01632,93.99,1,2,1,Zona Sul,5,1,,571.03,Completa,Yes,Yes,No,Apartamento,Yes,2.71,864729.29
PROP02370,83.67,4,6,1,Centro,16,10,,179.45,Premium,No,No,Yes,Casa,No,2.62,1373934.13
PROP02249,21.08,2,4,1,Centro,45,0,  None ,,Completa,Yes,No,Yes,Casa,Yes,0.4,714905.83
PROP00148,63.79,3,3,2,Zona Leste,13,7,None,881.86,Premium,Yes,No,Yes,Casa,No,0.09,839775.09
PROP00519,,4,1,1,Zona Norte,30,1,None,515.03,Básica,Yes,Yes,No,Apartamento,Yes,3.72,562090.3
PROP02067,35.6,3,2,2,Zona Norte,9,20,None,971.0,,  Yes ,No,Yes,Apartamento,No,1.46,611805.35
PROP00646,96.19,3,4,1,Zona Leste,1,,City,172.0,Básica,No,No,Yes,Casa,No,2.94,951892.61
PROP02188,102.61,1,4,1,Zona Norte,39,0,None,361.77,Básica,Yes,No,Yes,Casa,No,2.78,712494.95
PROP00571,131.56,4,4,1,Subúrbio,0,0,None,156.81,Completa,Yes,Yes,No,Casa,Yes,1.39,1115502.57
PROP02167,101.54,3,3,1,Zona Norte,2,8,City,993.65,Completa,No,No,Yes,Casa,No,2.43,858547.84
PROP02110,18.42,3,2,3,Subúrbio,47,0,None,856.52,,Yes,Yes,No,Apartamento,No,2.2,497332.74
PROP00511,,4,1,1,Centro,10,0,None,101.99,Completa,Yes,No,No,Casa,No,2.84,884396.76
PROP01229,57.48,1,2,2,Zona Oeste,9,19,City,486.05,Completa,Yes,No,No,Apartamento,No,0.13,807269.91
PROP02208,140.62,3,2,2,Zona Norte,21,14,,745.42,Premium,Yes,No,No,Apartamento,No,,1160989.91
PROP02368,53.11,1,4,3,Subúrbio,30,0,City,568.11,Completa,Yes,No,Yes,Apartamento,No,3.83,739446.48
PROP01508,120.99,2,2,3,Zona Norte,6,17,Park,556.51,Completa,No,Yes,No,Apartamento,No,0.65,1009132.75
PROP00268,202.75,3,2,0,Zona Leste,35,18,Sea,898.88,Básica,No,No,Yes,Apartamento,No,3.46,1036908.46
PROP01921,92.18,2,2,1,Zona Oeste,24,10,None,686.18,Básica,No,No,Yes,Casa,No,1.12,549786.3
PROP01858,116.64,3,1,1,Zona Norte,49,13,  City ,,Completa,No,No,No,Cobertura,No,1.33,796573.37
PROP00283,213.77,3,2,2,Zona Sul,48,2,None,1331.17,Completa,Yes,No,No,Casa,No,,976846.09
PROP01170,163.56,2,3,1,Zona Leste,4,5,City,967.78,Básica,Yes,NO,Yes,Casa,No,,826013.46
PROP01222,125.14,2,4,1,Zona Oeste,14,0,None,903.3,Básica,No,No,Yes,Apartamento,No,1.37,652552.86
PROP00463,153.23,3,3,3,Zona Sul,13,0,Park,849.16,Completa,No,Yes,Yes,Apartamento,Yes,1.33,1210225.1
PROP01832,,3,2,1,Centro,50,,City,788.97,Básica,No,Yes,No,Apartamento,No,2.27,738137.3
PROP01682,132.09,3,3,1,Zona Sul,18,3,None,312.74,Básica,Yes,Yes,Yes,Apartamento,No,5.42,1136119.24
PROP01942,59.44,4,3,1,Centro,27,14,None,689.55,Básica,Yes,No,Yes,Casa,No,3.09,813511.48
PROP02008,123.59,1,3,3,Zona Norte,4,8,None,501.65,Básica,No,No,No,Apartamento,No,2.42,796792.98
PROP02050,,1,1,3,Zona Leste,37,16,City,856.38,Premium,Yes,Yes,No,Casa,No,1.85,891109.48
PROP02422,176.82,1,1,2,Centro,37,19,City,180.71,  Completa ,No,No,Yes,Casa,No,4.44,1075675.05
PROP01120,,3,2,1,Subúrbio,50,,None,927.79,Completa,No,No,No,Casa,  No ,0.63,544946.09
PROP00354,110.28,3,1,1,Zona Norte,9,0,Park,,Completa,No,No,Yes,  Apartamento ,No,3.71,752464.47
PROP00381,115.92,2,2,1,Zona Sul,26,2,None,670.63,Completa,No,Yes,Yes,Casa,No,2.93,839133.07
PROP01639,,1,3,2,Zona Norte,10,13,None,728.22,Completa,No,No,No,Casa,No,1.45,697280.0
PROP01107,99.51,4,2,1,Centro,20,14,Park,562.98,Básica,Yes,No,No,Apartamento,No,2.9,973230.08
PROP02246,105.74,2,3,2,Zona Oeste,0,13,None,864.63,,Yes,Yes,No,Apartamento,No,,882408.79
PROP00528,112.38,2,2,1,Subúrbio,32,0,None,349.31,Completa,No,No,Yes,Apartamento,No,0.31,647475.53
PROP01855,142.14,3,3,2,ZONA NORTE,19,9,City,915.04,Básica,Yes,No,No,Apartamento,No,,928595.74
PROP00616,160.49,2,1,2,Subúrbio,34,0,City,740.47,Premium,Yes,Yes,Yes,Apartamento,No,,920034.01
PROP00265,104.82,3,2,0,Subúrbio,15,14,,672.85,Premium,No,No,No,Casa,Yes,0.88,791880.19
PROP01388,119.58,2,4,2,Zona Oeste,18,,None,707.3,,No,No,Yes,Cobertura,No,1.64,858111.37
PROP00579,43.2,2,2,2,Zona Norte,6,13,City,97.03,,Yes,Yes,No,Apartamento,No,1.93,864756.88
PROP02236,73.02,2,3,2,Zona Sul,48,1,None,643.86,Completa,No,No,No,Apartamento,No,1.55,731137.22
PROP02358,,4,2,2,Centro,26,12,,207.65,Premium,Yes,No,No,Apartamento,No,1.57,1485262.86
PROP00271,62.44,2,2,0,Zona Norte,7,10,None,323.1,Completa,Yes,  Yes ,No,Apartamento,No,,712189.91
PROP01463,96.45,2,2,3,Subúrbio,43,,None,516.71,Completa,No,No,No,Apartamento,No,5.21,773357.8
PROP01569,46.31,2,1,2,Zona Oeste,33,5,City,578.23,Básica,No,Yes,No,Apartamento,Yes,1.77,607283.45
PROP00346,142.33,1,2,0,Subúrbio,31,13,Sea,424.81,Completa,Yes,Yes,Yes,Apartamento,Yes,3.21,1006078.23
PROP00813,122.28,3,2,2,Zona Norte,36,8,City,734.99,Básica,No,Yes,No,Apartamento,No,1.98,889767.6
PROP01446,69.22,2,3,2,Zona Norte,28,2,None,261.73,Básica,No,  No ,No,Casa,No,,590693.87
PROP00937,,3,4,0,Centro,18,3,None,531.96,Completa,Yes,No,Yes,Casa,No,3.47,932591.34
PROP01083,137.98,2,2,2,Zona Norte,2,0,,27.36,Premium,No,No,No,Apartamento,No,1.08,1019941.15
PROP01928,54.46,3,2,1,Zona Sul,37,4,None,622.5,Básica,YES,No,NO,Apartamento,No,2.83,696457.3
PROP01026,44.39,2,1,1,Zona Norte,38,2,City,970.97,Completa,Yes,No,Yes,Apartamento,No,3.51,290833.3
PROP01413,62.32,4,3,2,Zona Oeste,24,9,None,496.66,Básica,Yes,No,Yes,Casa,No,1.91,847118.73
PROP01507,150.0,2,2,1,Subúrbio,1,13,City,426.8,Básica,Yes,No,No,Apartamento,No,2.22,842545.29
PROP00068,106.7,3,2,5,Zona Sul,15,3,,512.44,Básica,Yes,No,No,Apartamento,No,1.27,1046687.93
PROP01780,72.92,3,3,2,Zona Norte,47,0,None,743.21,Completa,Yes,No,No,Casa,No,0.81,649538.0
PROP02373,114.15,2,1,1,Centro,24,11,City,732.12,Básica,No,Yes,Yes,Apartamento,No,1.06,783128.7
PROP00255,23.98,2,2,2,Subúrbio,38,19,None,311.45,Básica,Yes,No,Yes,Apartamento,Yes,1.79,568465.85
PROP02431,109.73,3,2,1,Zona Oeste,41,7,,,Básica,Yes,Yes,No,Apartamento,No,0.33,921492.82
PROP01000,101.07,3,3,1,Zona Norte,19,6,Sea,579.34,Completa,No,  Yes ,No,Apartamento,No,1.75,1060329.19
PROP01172,87.77,3,1,0,Zona Oeste,47,17,None,524.28,Básica,Yes,No,No,Apartamento,No,2.06,696596.4
PROP01568,116.04,4,2,1,Zona Leste,37,4,City,713.98,Completa,Yes,Yes,Yes,Apartamento,No,0.26,984676.67
PROP01487,49.41,1,2,1,Subúrbio,27,,,717.13,Completa,Yes,No,Yes,Apartamento,  No ,2.02,541580.48
PROP02264,119.05,3,2,3,Zona Oeste,0,0,City,770.61,Premium,No,Yes,Yes,Apartamento,Yes,3.04,1094978.14
PROP02141,167.48,2,1,3,Zona Leste,25,12,Park,659.48,,No,No,No,Casa,No,2.7,799684.42
PROP01378,77.67,4,2,1,Zona Oeste,18,0,Park,6.34,Completa,Yes,No,No,Casa,No,0.66,1134104.49
PROP01287,13.67,3,2,2,Centro,8,0,None,189.35,Completa,Yes,No,No,Apartamento,No,2.27,964031.32
PROP02229,70.67,1,1,5,Subúrbio,16,18,None,268.83,Completa,No,No,Yes,Casa,No,,745400.94
PROP00543,114.14,3,2,1,Zona Oeste,23,13,Park,254.11,Completa,No,No,No,Casa,No,1.73,974405.3
PROP02427,107.07,3,3,1,Zona Oeste,14,1,Park,537.05,Básica,No,No,Yes,Casa,No,3.66,886204.17
PROP00385,137.68,2,4,2,Zona Norte,39,20,City,508.91,Premium,No,No,Yes,Casa,No,1.31,1163470.42
PROP00933,144.75,2,3,1,Zona Sul,35,13,None,792.36,Premium,Yes,No,No,Apartamento,No,0.91,1068517.47
PROP00494,165.57,3,3,0,Zona Oeste,1,18,None,,Premium,Yes,No,Yes,Casa,No,2.17,1281440.77
PROP01910,115.39,3,2,1,Centro,10,13,,,Completa,Yes,No,No,Casa,No,1.86,1054181.84
PROP01715,123.67,3,3,1,Zona Sul,46,15,None,25.23,Completa,Yes,No,Yes,Casa,No,3.4,1171401.69
PROP01533,48.26,2,3,5,Centro,19,0,,609.6,Completa,Yes,No,Yes,Apartamento,No,,856702.45
PROP02276,92.63,2,4,1,Zona Leste,46,11,None,626.58,Básica,No,Yes,No,Apartamento,No,0.01,684954.71
PROP00031,134.3,3,1,1,Zona Oeste,9,0,None,507.34,Completa,Yes,No,No,Apartamento,No,3.79,909350.18
PROP01447,151.86,2,1,2,Centro,8,1,None,664.15,Completa,Yes,Yes,No,Apartamento,No,1.75,979368.99
PROP00004,115.99,2,3,2,ZONA LESTE,49,4,City,426.27,,  No ,Yes,Yes,Apartamento,No,0.29,849101.53
PROP01539,,3,2,2,Centro,21,13,None,763.23,Básica,Yes,No,No,Cobertura,No,0.66,852416.57
PROP00756,,4,2,1,Zona Sul,14,1,None,496.88,Completa,No,Yes,Yes,Casa,No,4.76,1127137.4
PROP02120,,6,2,1,Zona Oeste,27,8,City,750.08,Básica,  Yes ,No,Yes,Apartamento,No,2.6,1086359.94
PROP01149,101.06,3,3,1,Centro,34,0,City,407.32,Completa,Yes,No,No,Cobertura,No,1.52,1043181.08
PROP01488,208.34,2,2,2,Zona Norte,6,3,Sea,150.01,Completa,Yes,No,No,Casa,No,4.67,1329018.81
PROP00639,108.86,2,3,5,Zona Sul,11,2,None,604.73,Premium,Yes,Yes,No,Casa,No,3.83,1270851.57
PROP00360,74.24,3,2,2,Zona Sul,23,0,City,646.5,Básica,Yes,Yes,Yes,Apartamento,No,0.44,881517.43
PROP01489,105.49,3,3,1,Zona Leste,25,5,None,291.13,Básica,No,No,No,Apartamento,No,0.47,733322.73
PROP01567,89.94,2,1,1,Subúrbio,1,11,City,227.1,Completa,Yes,No,Yes,Apartamento,No,0.65,749365.71
PROP00169,65.16,3,3,1,Zona Leste,18,9,None,582.99,Premium,Yes,No,Yes,Apartamento,No,2.75,902621.29
PROP02321,,1,3,1,Zona Oeste,47,3,City,22.14,Premium,Yes,No,Yes,Casa,No,3.92,959301.28
PROP01133,150.47,2,3,0,Centro,8,0,City,1150.87,Completa,No,No,No,Casa,No,3.85,775467.64
PROP00205,75.84,1,3,2,Centro,37,18,None,877.55,Premium,Yes,No,No,Apartamento,No,4.08,765261.63
PROP00555,89.62,1,2,2,Zona Norte,47,12,None,405.55,,Yes,Yes,Yes,Casa,No,1.66,761066.98
PROP01320,98.55,2,2,3,Zona Leste,6,3,Sea,1198.38,,Yes,No,No,Casa,No,2.71,883283.59
PROP01168,61.75,4,3,1,Zona Sul,17,0,Park,264.46,,Yes,Yes,No,Apartamento,No,1.39,1176446.91
PROP00482,133.87,2,4,2,Zona Leste,36,0,None,,Completa,No,No,No,Apartamento,Yes,6.39,915838.04
PROP01624,65.58,3,1,1,Subúrbio,12,9,City,695.4,Básica,No,No,No,Apartamento,No,1.87,601168.39
PROP01885,104.23,3,2,2,Centro,38,9,City,1054.89,Básica,Yes,Yes,No,Apartamento,Yes,2.83,874102.11
PROP02408,-34.69,2,3,1,Centro,9,20,None,591.57,Básica,Yes,Yes,Yes,Apartamento,No,4.16,972120.97
PROP00016,111.62,2,5,0,Centro,2,,Park,63.03,Básica,No,No,Yes,Apartamento,No,0.25,935745.17
PROP01053,124.97,1,3,1,Zona Sul,19,,None,237.19,Básica,No,No,Yes,Casa,No,0.59,924896.43
PROP02090,72.25,1,3,1,Zona Sul,40,0,City,468.39,Básica,No,Yes,Yes,Apartamento,No,1.08,706088.8
PROP00206,92.47,4,3,2,Centro,46,1,City,867.34,Completa,Yes,Yes,Yes,Apartamento,No,1.64,1039303.7
PROP00904,67.31,2,2,1,Zona Norte,44,7,City,68.11,Básica,No,No,No,Casa,Yes,2.64,603474.77
PROP00105,75.79,4,3,3,Zona Oeste,30,8,,273.57,Completa,Yes,No,Yes,Apartamento,No,,966307.13
PROP00260,,3,2,1,Zona Norte,34,10,None,400.97,Básica,Yes,Yes,  Yes ,Apartamento,No,4.66,760494.55
PROP02272,132.78,2,2,2,Subúrbio,33,12,,295.97,Básica,Yes,No,Yes,Casa,No,3.09,771260.56
PROP00727,60.49,4,2,2,Zona Sul,1,14,Sea,115.01,Completa,Yes,No,Yes,Apartamento,No,1.35,1196956.91
PROP01805,,2,2,0,Zona Norte,19,6,City,576.71,Completa,No,No,Yes,Apartamento,No,3.15,737537.44
PROP00620,108.25,2,1,2,Zona Sul,0,4,None,670.04,Básica,No,No,Yes,Apartamento,No,0.32,700224.48
PROP00092,91.22,1,2,2,Zona Leste,49,16,Park,464.19,Completa,Yes,No,Yes,Apartamento,No,3.61,727629.37
PROP00563,66.73,1,3,1,Zona Sul,20,14,Park,358.84,Básica,Yes,No,Yes,Casa,No,2.8,930787.44
PROP02338,132.34,3,2,2,Subúrbio,45,13,None,209.13,Completa,Yes,No,Yes,Casa,Yes,2.53,955684.66
PROP01154,160.02,2,1,1,Zona Norte,44,1,None,,Completa,Yes,No,Yes,Apartamento,No,,708928.94
PROP02258,106.99,1,2,3,Centro,6,0,Sea,823.38,Completa,Yes,No,No,Apartamento,No,2.8,935095.26
PROP01263,,3,2,2,Zona Oeste,15,12,City,694.38,Básica,Yes,No,Yes,Apartamento,Yes,0.56,878619.32
PROP00024,20.4,3,2,1,Zona Sul,38,6,Park,682.62,Completa,No,No,Yes,Apartamento,No,0.87,739772.97
PROP00127,,2,1,1,Zona Sul,35,9,None,585.63,Básica,No,No,Yes,Cobertura,No,3.0,654501.27
PROP00340,97.85,3,4,2,Zona Leste,5,0,,315.65,Básica,Yes,No,Yes,Casa,Yes,2.06,808542.54
PROP02064,150.38,4,3,2,Zona Oeste,45,11,City,765.22,Premium,Yes,Yes,No,Apartamento,No,0.11,1466637.05
PROP00287,87.78,1,2,2,Subúrbio,47,9,None,1066.89,Completa,Yes,No,No,Apartamento,No,2.27,475424.98
PROP00911,153.56,3,2,1,Zona Norte,14,5,None,677.5,Básica,No,No,No,Apartamento,Yes,5.62,718420.09
PROP01433,95.01,1,1,3,Centro,25,7,,868.9,Completa,Yes,No,No,Casa,No,0.26,709191.87
PROP02215,69.98,4,2,2,Centro,15,4,City,866.05,Completa,No,No,No,Apartamento,No,3.78,927914.56
PROP02423,88.75,3,2,0,Centro,23,12,None,442.73,Básica,Yes,Yes,Yes,Apartamento,Yes,,802807.83
PROP00737,,3,2,1,Subúrbio,44,0,None,515.03,Completa,No,No,No,Apartamento,No,0.25,813800.1
PROP01633,135.91,2,4,1,Zona Oeste,44,0,None,480.87,Básica,Yes,No,Yes,Casa,No,,777430.34
PROP00332,113.88,3,2,2,Zona Oeste,18,0,,856.29,,No,Yes,Yes,Cobertura,Yes,2.34,888846.58
PROP01185,28.54,1,2,5,Centro,23,16,None,340.65,Completa,Yes,Yes,Yes,Apartamento,No,3.03,891589.72
PROP02172,124.79,2,2,1,Zona Oeste,31,18,City,412.43,Completa,No,Yes,No,Casa,No,1.89,962316.99
PROP00496,79.94,2,3,3,Zona Oeste,3,,City,896.11,Básica,Yes,Yes,No,Casa,No,2.0,830530.02
PROP00531,158.9,3,3,2,Zona Norte,21,8,City,652.46,Completa,No,No,No,Apartamento,No,0.0,962920.69
PROP00331,109.85,3,1,2,Zona Norte,25,16,City,696.65,Completa,No,No,Yes,Casa,No,0.4,887997.96
PROP01194,113.62,1,6,1,Subúrbio,43,6,None,531.72,Completa,Yes,Yes,No,Casa,No,,781323.84
PROP02425,158.79,1,2,1,Zona Oeste,46,17,None,185.23,BÁSICA,No,No,No,Apartamento,No,1.54,752935.39
PROP01020,22.03,5,1,2,Zona Sul,8,20,None,107.8,Completa,No,Yes,No,Apartamento,No,1.31,1090438.16
PROP02004,109.99,3,2,1,Centro,36,0,None,407.72,Premium,Yes,No,Yes,Casa,No,3.69,1060874.3
PROP02063,107.87,3,1,2,Subúrbio,43,18,City,651.78,Básica,No,No,Yes,Apartamento,Yes,2.61,625936.23
PROP01644,74.13,3,4,2,Centro,38,14,City,240.0,Básica,Yes,No,No,Apartamento,No,,1068591.85
PROP01062,49.03,4,2,2,Zona Sul,26,1,None,832.54,Básica,Yes,No,Yes,Casa,No,,768157.7
PROP02070,67.92,3,3,1,Zona Leste,42,16,,389.61,,No,No,No,Casa,No,2.81,680030.63
