sale_id,marketing_spend,website_traffic,conversion_rate,avg_product_rating,discount_percentage,num_products,avg_price,customer_reviews,return_rate,product_category,competition_level,seasonality,free_shipping,payment_methods,mobile_traffic_pct,monthly_sales
SALE01634,3580.19,20544,5.04,3.78,15,370,273.67,232,6.36,Fashion,Medium,Low,Yes,Debit Card,65.25,6950.03
SALE02358,3284.71,10704,5.94,2.68,30,371,208.12,362,8.52,Books,Medium,High,Yes,PayPal,50.94,7277.11
SALE00113,5300.14,15054,6.29,3.18,10,437,204.04,681,7.41,Home,Medium,Medium,Yes,PayPal,78.34,7895.12
SALE01903,6566.46,13351,7.54,3.58,20,458,128.97,942,9.45,Electronics,High,Low,Yes,Bank Transfer,74.3,9290.31
SALE01904,3630.91,15354,6.41,2.8,20,460,219.11,900,7.18,Electronics,High,Low,No,Credit Card,74.51,8032.55
SALE00632,9627.24,16658,7.4,2.84,10,141,214.54,577,8.5,Books,Low,Low,No,Bank Transfer,73.01,8871.13
SALE01142,4721.7,19672,6.83,3.08,10,83,116.62,28,9.3,Electronics,Low,Medium,Yes,Bank Transfer,58.73,7882.81
SALE01933,8086.88,11013,6.15,3.45,15,24,193.63,974,,Home,High,Low,Yes,Credit Card,61.4,8228.96
SALE00174,5875.63,11108,6.07,2.31,30,205,81.82,696,9.83,Fashion,Low,Medium,No,Credit Card,72.83,8641.57
SALE02130,971.7,18392,6.78,2.7,10,486,58.1,792,8.24,Sports,Low,Medium,No,Debit Card,82.42,6624.17
SALE00876,4690.66,20629,6.64,2.41,15,104,128.76,200,8.52,Electronics,Medium,Low,Yes,Debit Card,75.56,8486.55
SALE01791,7820.8,13018,29.28,1.92,10,322,171.66,350,,Electronics,High,Medium,Yes,Bank Transfer,74.28,7608.33
SALE02131,1737.56,22832,6.53,2.63,15,281,162.23,840,7.09,Fashion,Medium,High,Yes,PayPal,67.78,8062.02
SALE02334,7964.73,18026,4.53,2.72,10,392,274.66,291,10.16,Fashion,Medium,Medium,Yes,Bank Transfer,67.09,8687.31
SALE01215,2052.48,8510,,2.68,15,386,138.76,998,10.34,Electronics,Medium,High,Yes,Credit Card,72.09,7999.52
SALE01697,5568.9,6898,,3.12,10,182,84.83,517,11.08,Home,High,Medium,No,Debit Card,61.98,7154.34
SALE01896,4179.46,16068,3.75,3.07,15,406,159.46,79,8.82,Sports,Medium,Medium,No,Debit Card,66.66,6531.64
SALE01499,3694.19,13955,5.01,,10,467,128.13,115,7.78,Sports,High,Medium,Yes,Debit Card,73.87,6509.72
SALE01017,5912.93,18290,4.64,3.69,15,272,108.67,99,8.26,Electronics,Low,High,No,PayPal,70.38,7516.7
SALE02121,5303.34,18241,5.57,2.36,10,174,210.15,,,Fashion,Medium,Medium,Yes,Debit Card,79.63,7044.89
SALE00085,7890.73,,6.19,3.54,10,105,110.55,479,8.01,Books,Medium,Medium,No,Debit Card,69.28,8327.23
SALE01070,6395.01,27687,6.36,2.13,10,148,143.54,606,10.24,Fashion,Low,Medium,Yes,PayPal,59.03,7327.96
SALE00053,8539.54,21392,5.35,3.52,15,420,203.82,334,7.87,Home,Medium,High,Yes,Bank Transfer,77.02,8362.18
SALE01865,677.38,18670,5.29,3.09,15,53,32.57,965,9.54,Books,Low,Low,Yes,Debit Card,55.21,7635.66
SALE00550,6422.4,7088,6.39,3.64,25,160,287.23,759,11.25,Sports,High,Low,No,Bank Transfer,69.59,8690.25
SALE00847,5095.93,8467,3.6,2.71,10,97,39.07,503,6.17,Fashion,Low,Medium,Yes,Bank Transfer,81.6,8017.0
SALE01136,2471.22,,6.12,3.24,10,401,77.81,749,9.18,Electronics,Medium,High,Yes,Bank Transfer,75.18,7793.11
SALE00638,797.28,18441,,3.01,25,116,224.69,968,9.15,Home,Medium,Medium,Yes,Debit Card,75.28,7624.64
SALE00110,7417.78,9816,5.68,3.28,5,65,265.82,151,8.4,Books,Low,Medium,Yes,Credit Card,62.81,7095.59
SALE01450,4269.47,9235,,3.32,10,25,150.21,221,,Home,High,Low,No,Debit Card,61.1,6939.14
SALE01447,2637.29,13028,5.45,3.77,10,255,119.09,,6.6,Electronics,Low,Low,Yes,Credit Card,65.67,7140.58
SALE02077,6374.14,18635,,3.49,10,465,150.4,34,7.7,Home,Low,Medium,Yes,Bank Transfer,64.85,7705.0
SALE02494,5399.78,14451,7.38,3.05,10,394,186.36,211,,Books,Medium,Medium,Yes,Debit Card,58.87,7597.08
SALE00882,2849.3,12133,5.27,3.57,20,46,167.62,504,8.9,Electronics,Low,Medium,Yes,Debit Card,73.85,7454.63
SALE01617,5583.59,11939,4.15,2.91,10,142,137.26,742,10.3,Home,Medium,Low,Yes,Bank Transfer,68.07,7418.54
SALE00899,3159.02,20459,5.78,2.04,15,125,81.66,362,8.77,Fashion,Medium,Medium,No,PayPal,78.19,7443.78
SALE00157,259.39,17125,6.07,3.09,0,53,133.9,372,10.61,Electronics,High,Medium,No,PayPal,66.98,6728.38
SALE02174,5432.37,17468,6.44,3.08,15,223,8.16,861,10.15,Sports,Medium,Medium,Yes,Debit Card,74.78,8458.38
SALE00389,,15129,4.69,3.41,15,449,62.97,287,10.22,Electronics,Medium,Medium,No,Debit Card,82.71,8528.49
SALE02148,704.17,12640,6.2,2.4,15,400,102.19,185,7.91,Sports,Low,High,Yes,Bank Transfer,63.29,7337.93
SALE00926,8049.48,19953,6.48,3.02,5,235,57.9,358,11.05,Home,Medium,High,Yes,Debit Card,52.4,8172.98
SALE01263,3916.4,11013,5.88,,10,340,199.49,,9.43,Electronics,Medium,Medium,No,Credit Card,64.95,7814.28
SALE02073,58270.64,8331,4.39,2.15,10,493,215.21,126,8.15,Electronics,High,Low,No,PayPal,62.44,7089.06
SALE01857,3767.29,19581,4.41,2.88,10,279,191.75,32,7.67,Home,Medium,Medium,Yes,Debit Card,67.85,6968.72
SALE00047,5154.11,19143,7.18,2.44,15,117,105.88,359,10.75,Electronics,Medium,High,Yes,PayPal,65.43,8050.32
SALE01883,,19359,24.85,3.5,30,462,32.18,324,7.64,Electronics,Low,Medium,Yes,Debit Card,61.19,8613.98
SALE01566,4374.34,7579,6.12,3.73,10,386,198.39,508,9.71,Fashion,Low,Medium,No,Credit Card,73.07,7279.46
SALE00675,6517.84,13823,5.23,3.03,10,242,148.53,264,8.84,Electronics,Medium,Medium,No,PayPal,74.04,8063.76
SALE02397,2965.79,28710,5.74,3.21,10,354,22.61,640,11.23,Fashion,High,Low,No,Credit Card,61.71,7196.58
SALE00576,5559.27,14493,,3.03,10,391,40.61,643,10.05,Home,Medium,Low,No,Credit Card,78.52,7334.23
SALE01338,5806.9,12636,5.32,2.72,20,451,255.63,647,8.14,Fashion,Medium,Medium,Yes,Credit Card,65.75,8045.8
SALE00104,1291.41,16154,5.25,2.38,10,254,207.42,799,9.87,Fashion,Medium,Low,No,  Credit Card ,66.26,6315.69
SALE01383,3001.73,21021,6.18,2.51,0,486,133.22,638,9.68,Home,Low,Medium,Yes,PayPal,77.41,7177.07
SALE02202,3873.13,21459,5.42,3.64,15,273,158.2,622,9.19,Electronics,High,Medium,Yes,Credit Card,69.4,7873.94
SALE01158,3622.69,17110,6.93,2.96,10,407,123.84,139,7.59,Electronics,High,Medium,Yes,PayPal,67.69,7966.44
SALE01389,4902.35,24110,4.77,3.04,20,399,198.4,410,9.11,Home,High,Low,No,PayPal,53.51,8444.01
SALE01025,,22259,4.62,2.52,15,130,13.41,761,9.15,Books,High,Medium,No,Credit Card,51.05,7615.07
SALE01869,7145.61,17703,5.17,2.25,15,61,39.17,103,,Books,Medium,Low,No,Bank Transfer,56.84,8460.47
SALE02232,6817.94,9991,4.48,,10,289,74.78,112,8.76,Electronics,Medium,Low,Yes,Credit Card,64.42,7651.11
SALE01228,5324.02,20438,7.88,2.57,15,414,164.1,619,,Fashion,High,  LOW ,No,PayPal,70.72,7515.34
SALE00834,6572.79,,5.31,2.98,10,397,13.3,179,9.98,Home,High,Low,No,Bank Transfer,66.46,7878.78
SALE02380,6481.36,13462,5.16,3.27,20,33,134.1,,8.77,Electronics,Medium,Medium,Yes,Debit Card,70.33,7285.52
SALE02272,5250.72,22109,4.61,3.45,15,476,85.35,995,7.91,Books,Medium,Medium,No,Bank Transfer,74.47,7231.04
SALE02044,6017.48,21301,4.36,3.44,15,31,27.92,792,10.62,Sports,Medium,Low,Yes,PayPal,60.93,8019.12
SALE01122,5787.65,11930,6.24,2.66,25,166,77.25,534,9.85,Fashion,Medium,Low,Yes,Debit Card,77.73,8650.96
SALE02251,4739.19,13692,6.72,2.33,20,73,62.17,440,8.32,Books,Low,Medium,No,Debit Card,66.15,8178.11
SALE01014,6144.08,12410,4.61,2.84,10,435,308.86,847,8.07,Sports,Medium,Medium,No,Credit Card,64.9,8134.73
SALE02370,3280.42,10619,5.49,1.59,15,131,82.08,336,,Electronics,Medium,High,  No ,Credit Card,71.89,6704.16
SALE02221,,13020,7.22,2.97,10,311,72.66,805,8.08,Electronics,High,Medium,Yes,PayPal,62.12,7643.93
SALE01304,3830.45,11256,6.38,,10,389,125.45,539,8.81,Electronics,High,Medium,No,Debit Card,63.36,7678.18
SALE02352,3707.05,13124,4.29,2.89,20,443,151.95,658,8.97,Fashion,Low,Medium,Yes,Credit Card,58.94,7718.11
SALE01161,8287.93,12568,3.85,3.32,10,114,115.4,336,9.38,Fashion,High,Medium,Yes,Credit Card,64.11,7151.25
SALE00447,4170.07,14409,5.42,3.58,5,382,400.14,,10.1,Sports,Medium,Medium,No,Credit Card,71.42,6656.07
SALE01722,2459.87,21329,5.72,2.61,25,423,133.73,743,8.41,Home,Medium,High,No,PayPal,81.79,7934.97
SALE01380,6152.41,22706,5.96,2.84,10,492,68.41,817,11.74,Home,Low,Low,Yes,Debit Card,62.86,8213.53
SALE01847,3244.77,22130,6.87,3.73,15,391,205.9,42,6.69,Fashion,High,Medium,Yes,PayPal,61.28,7546.67
SALE02356,6625.91,10993,3.93,3.37,10,247,123.24,300,10.39,Electronics,Low,High,No,PayPal,71.58,7180.31
SALE02366,5487.45,9832,6.15,2.95,15,266,8.84,40,8.27,Fashion,High,Low,No,Debit Card,71.28,8183.62
SALE00460,2705.41,20126,6.54,3.67,15,244,236.96,305,7.64,Fashion,Medium,Low,Yes,Bank Transfer,68.98,6397.38
SALE02390,7056.65,17261,5.56,2.44,5,179,33.89,212,5.29,Electronics,Medium,Low,Yes,Bank Transfer,67.28,7273.48
SALE01174,6477.22,20268,4.96,3.17,10,192,135.47,243,10.11,Fashion,High,Low,Yes,Bank Transfer,61.74,7177.35
SALE01985,5979.71,19553,6.14,3.18,15,440,111.6,250,11.19,Fashion,Medium,Medium,No,Debit Card,70.38,8801.15
SALE00376,7592.34,9113,6.98,3.0,20,396,77.5,656,9.5,Electronics,Medium,Medium,Yes,Bank Transfer,70.97,8928.96
SALE01523,5253.92,21587,3.21,1.48,10,430,97.26,48,11.48,Fashion,Medium,Medium,No,Bank Transfer,67.74,7008.51
SALE02198,7157.04,,6.41,2.58,30,478,58.07,41,,Sports,Medium,Medium,No,Credit Card,68.55,8365.5
SALE01804,5549.07,17200,6.16,2.17,20,430,161.67,309,5.84,Books,Medium,High,Yes,PayPal,55.69,8119.38
SALE00612,,5264,7.04,4.23,15,205,98.46,29,10.5,Fashion,Medium,Low,No,Credit Card,62.43,7793.9
SALE00637,3265.35,14145,4.24,,10,358,16.93,614,10.01,Electronics,High,Low,Yes,Credit Card,79.53,6987.97
SALE00608,6479.84,9710,5.68,2.88,10,466,205.43,567,9.66,Books,Low,Low,YES,Credit Card,80.26,7283.42
SALE01994,5419.44,16057,4.77,2.23,0,277,212.04,141,8.11,Electronics,Low,High,Yes,Debit Card,68.0,7830.51
SALE01591,4890.22,12415,,2.14,5,378,155.98,124,8.39,Electronics,High,Medium,Yes,PayPal,76.97,8446.93
SALE00410,8212.55,8492,5.38,3.48,15,280,45.16,436,8.17,Books,Medium,Medium,Yes,Debit Card,66.19,8159.32
SALE00418,,10573,4.27,3.69,15,365,58.76,26,10.02,Electronics,Medium,High,Yes,Credit Card,58.1,7647.56
SALE01470,2705.43,9232,4.98,3.57,15,137,292.45,881,,Home,Medium,Low,Yes,PayPal,71.1,7196.63
SALE00729,53979.52,11230,5.74,3.36,10,332,203.49,249,,Electronics,Medium,Low,Yes,PayPal,70.65,8539.39
SALE02110,,20217,6.17,3.0,0,318,171.24,988,8.76,Fashion,Medium,High,No,Debit Card,62.96,7257.99
SALE01649,4096.9,12874,6.57,3.25,15,465,172.65,135,10.26,Electronics,High,High,Yes,Credit Card,73.05,7796.47
SALE01483,2987.99,13775,5.92,3.22,30,371,273.8,,9.37,Electronics,High,High,No,Credit Card,69.16,8357.79
SALE00750,7448.25,17841,5.67,2.52,10,199,145.3,653,10.31,Fashion,Medium,Medium,Yes,Credit Card,79.14,7453.76
SALE01123,2665.14,15088,5.59,2.76,0,258,221.86,325,10.09,Books,High,Low,Yes,Debit Card,47.78,6991.7
SALE01571,5537.5,13370,,2.72,30,310,104.66,485,7.37,Sports,Medium,Medium,No,PayPal,71.48,8418.69
SALE00676,5462.46,22420,6.46,,0,160,283.27,418,8.67,Sports,High,Medium,Yes,Bank Transfer,76.14,6976.54
SALE01803,3991.67,25517,,2.71,10,138,140.81,544,10.36,Home,High,Medium,Yes,PayPal,65.91,7183.0
SALE02459,3816.77,8056,4.2,2.96,20,426,153.23,979,6.98,Home,Medium,Medium,Yes,Debit Card,76.95,8204.66
SALE00898,6449.65,18965,5.87,3.64,10,370,342.13,,11.84,Books,High,Low,Yes,Debit Card,74.22,7715.84
SALE01421,6818.22,18045,5.97,2.15,15,104,243.32,415,7.49,Home,Medium,Medium,No,Debit Card,70.61,7119.1
SALE01908,5544.07,17803,6.68,3.36,15,101,73.36,847,8.55,Electronics,Low,High,Yes,Debit Card,68.54,7650.89
SALE00770,8606.87,13403,5.56,2.5,15,465,162.96,,,Home,Medium,Medium,Yes,PayPal,64.31,8468.12
SALE00804,6761.15,14343,6.67,2.52,10,118,230.07,549,7.92,Sports,High,Low,No,Credit Card,68.97,8142.59
SALE01343,,11909,6.07,2.02,25,307,158.58,385,8.74,Home,High,Low,Yes,Bank Transfer,72.89,8137.1
SALE00441,5651.64,15416,4.58,3.38,10,397,212.11,261,8.2,Home,High,High,YES,PayPal,83.58,7292.0
SALE01204,7472.35,24687,6.68,3.67,10,14,134.73,686,8.23,Fashion,Medium,Medium,Yes,Debit Card,66.2,7054.38
SALE01874,1998.61,9800,4.21,2.88,10,483,291.53,386,10.36,Fashion,High,Low,Yes,BANK TRANSFER,75.33,6846.61
SALE01793,7526.44,15495,4.88,3.55,5,48,171.67,758,7.86,Books,Medium,High,Yes,Bank Transfer,75.12,8092.23
SALE01539,3692.95,22560,4.54,3.02,10,118,98.77,893,10.67,Fashion,Medium,Low,Yes,DEBIT CARD,55.52,7546.41
SALE02001,3861.82,17297,6.09,3.3,10,15,104.89,855,10.31,Books,Medium,Medium,Yes,Debit Card,62.69,7843.15
SALE01608,2208.02,13755,5.18,2.61,15,287,207.78,444,10.94,Electronics,Low,Medium,Yes,Debit Card,72.67,7345.14
SALE02105,3025.53,24220,3.95,,10,344,100.52,690,8.61,Electronics,High,High,Yes,Debit Card,63.36,6571.47
SALE00858,3853.19,7596,5.67,2.89,30,258,222.83,,9.78,Home,Medium,Medium,Yes,Debit Card,77.5,8625.08
SALE02071,7887.03,23088,3.92,2.6,10,374,221.2,956,8.96,Fashion,Medium,Low,Yes,Bank Transfer,73.92,7180.51
SALE01856,4825.03,9961,4.4,3.29,15,114,148.03,103,8.96,Home,Medium,Medium,No,Debit Card,69.56,8191.82
SALE02116,2640.14,13918,5.09,,15,174,201.34,30,7.92,Fashion,Low,Medium,No,Debit Card,82.7,6006.84
SALE01656,5077.3,12247,,2.79,10,380,119.02,51,8.27,Fashion,High,Medium,Yes,Debit Card,69.94,7239.46
SALE01946,2598.19,23370,5.81,3.72,10,381,41.69,910,,Fashion,High,High,Yes,Credit Card,58.74,7202.67
SALE00758,6409.83,20037,3.36,2.21,30,464,190.89,992,5.46,Books,High,Medium,No,Bank Transfer,50.89,7837.03
SALE00406,4569.61,7211,6.16,2.76,10,249,279.51,424,9.84,Fashion,Low,Medium,Yes,Credit Card,72.53,7797.18
SALE02479,5036.15,10650,6.84,3.21,15,200,106.32,934,8.05,Fashion,Medium,Low,No,Credit Card,81.48,7499.75
SALE02389,4402.24,17906,6.19,3.33,10,337,205.31,648,8.35,Fashion,Low,High,No,PayPal,64.2,8139.8
SALE02030,3209.43,10695,6.72,3.24,15,500,109.63,441,11.4,Electronics,Medium,Low,Yes,Bank Transfer,76.4,7176.5
SALE02123,1821.15,15933,5.22,,10,62,205.73,,9.17,Books,High,Low,No,Debit Card,55.84,6463.07
SALE00119,2257.94,21148,6.05,2.3,5,377,188.55,344,9.13,Fashion,Medium,Medium,Yes,PayPal,64.25,6654.41
SALE01987,8102.9,16291,6.53,3.51,10,94,139.89,926,6.79,Fashion,Medium,Low,No,Debit Card,80.42,7669.21
SALE02239,1948.91,8900,5.75,1.98,15,198,129.88,117,6.86,Books,Medium,Low,No,Debit Card,63.02,7167.11
SALE00387,5893.95,20421,4.74,3.67,10,301,209.01,367,11.46,Home,Medium,High,No,PayPal,72.16,7400.43
SALE01046,7270.25,10670,5.91,2.15,10,272,252.73,,10.12,Fashion,High,Medium,Yes,Debit Card,84.42,7606.9
SALE00458,3717.44,11397,5.53,3.66,15,284,185.67,815,10.07,Fashion,Medium,Low,Yes,Credit Card,73.08,8436.99
SALE01763,4559.45,12106,6.05,2.94,10,307,169.99,298,8.95,Electronics,Low,Medium,No,Debit Card,68.14,7434.56
SALE00526,5100.4,12984,3.35,3.1,15,108,269.82,641,5.19,Fashion,High,Medium,No,PayPal,77.17,7735.03
SALE00277,4459.21,8852,7.2,3.25,10,411,139.27,565,9.06,Books,High,High,No,Debit Card,66.51,7624.56
SALE01961,1190.27,9259,6.29,3.44,5,77,94.7,829,10.15,Fashion,High,Medium,No,Bank Transfer,73.98,5899.76
SALE01388,8506.35,13168,5.86,2.98,10,217,244.43,282,9.54,Fashion,Medium,High,No,Bank Transfer,63.29,8196.12
SALE00631,1158.38,12123,5.89,,10,462,52.64,564,9.58,Sports,Medium,Medium,Yes,Bank Transfer,73.65,7759.74
SALE01324,5751.7,9039,5.8,3.44,15,300,126.13,570,7.46,Home,Medium,Medium,No,Credit Card,72.67,7947.13
SALE02445,5976.68,19881,5.46,3.25,10,53,239.99,247,10.53,Home,High,Low,No,Debit Card,73.17,7511.53
SALE00100,210.27,11373,6.2,3.45,10,338,183.54,915,9.28,Home,Medium,High,Yes,PayPal,63.97,7313.53
SALE01309,,24769,5.44,2.96,15,348,178.61,570,,Home,Low,Low,No,Debit Card,62.94,8641.04
SALE01852,3113.82,15758,4.54,3.8,10,340,3.4,706,9.64,Fashion,  Low ,Medium,Yes,Credit Card,69.5,7032.88
SALE00079,4904.37,11559,4.24,3.26,15,145,191.54,255,,Home,Medium,Medium,Yes,Bank Transfer,73.04,6971.08
SALE02300,4105.6,18680,5.66,3.78,15,429,4.56,74,9.05,Books,High,Low,Yes,PayPal,69.55,8629.27
SALE01178,1892.86,2265,7.01,3.32,10,106,148.12,726,8.68,Electronics,Low,Medium,Yes,PayPal,65.34,6302.64
SALE01693,2938.27,15575,,3.53,25,386,145.5,,11.87,Electronics,High,Medium,Yes,Credit Card,60.41,7011.65
SALE02262,6571.48,10497,5.85,3.05,5,132,5.84,828,9.56,Electronics,Medium,Medium,Yes,Credit Card,77.89,7486.41
SALE00462,6367.29,14448,4.45,2.42,15,101,151.27,105,9.45,Books,High,Medium,No,Credit Card,63.47,7625.85
SALE01650,,14635,6.2,3.65,10,113,181.34,105,9.21,Sports,Medium,Low,No,Bank Transfer,73.49,7604.96
SALE00726,5522.26,21771,6.45,,10,182,112.57,399,12.47,Home,Medium,Low,No,Credit Card,78.17,7592.2
SALE01679,5680.37,14244,5.23,3.29,10,365,153.33,756,5.66,Fashion,Medium,Low,Yes,Bank Transfer,72.15,7843.69
SALE02347,3489.79,18815,6.48,3.1,30,438,29.6,531,10.09,Fashion,High,Low,Yes,Debit Card,82.58,8683.26
SALE02023,10843.48,13251,4.63,2.85,15,444,53.98,404,10.32,Fashion,Medium,High,No,Debit Card,55.11,8724.69
SALE02007,5106.12,,5.93,3.54,5,301,233.21,261,6.61,Home,Medium,Medium,No,Credit Card,51.12,7284.91
SALE00056,1940.58,16194,4.63,,5,182,231.04,161,9.98,Books,High,Low,Yes,PayPal,78.42,6906.44
SALE00760,,15322,6.26,2.94,15,304,131.92,447,6.46,Electronics,Medium,Medium,Yes,PayPal,56.84,8569.16
SALE01285,3291.63,18435,6.44,3.06,15,397,289.0,812,8.91,Fashion,Medium,High,No,Bank Transfer,80.42,7515.63
SALE00548,,20328,5.1,3.01,30,70,20.56,31,5.89,Fashion,Medium,Medium,Yes,Bank Transfer,70.47,8752.05
SALE00346,2960.76,7041,4.28,3.22,20,406,99.44,741,6.88,Electronics,Low,Medium,Yes,PayPal,62.88,7159.86
SALE01622,6155.67,12153,4.68,3.41,10,420,97.74,285,9.94,Electronics,Medium,High,No,Credit Card,69.57,7359.22
SALE01448,2853.62,19580,5.42,3.46,10,197,98.66,,8.16,Home,Medium,Low,Yes,Bank Transfer,68.81,7551.3
SALE00659,6565.81,16226,7.59,3.18,10,254,136.1,838,9.37,Books,Medium,Medium,No,Debit Card,79.42,8407.95
SALE00634,2333.28,12363,6.21,2.69,0,382,81.46,197,8.9,Books,High,High,Yes,Credit Card,60.8,6606.25
SALE00917,,13103,,2.64,10,375,200.69,906,5.02,Electronics,Medium,High,Yes,PayPal,64.31,7882.49
SALE01756,2394.41,15727,6.24,2.81,15,357,82.32,466,8.04,Sports,Medium,Medium,No,Bank Transfer,71.45,8660.65
SALE01988,9947.07,15435,6.29,3.59,15,301,144.53,784,9.18,Fashion,Medium,Medium,Yes,PayPal,64.35,7527.17
SALE00039,5683.17,20802,5.91,3.62,15,455,138.41,930,8.24,Home,Medium,High,Yes,Bank Transfer,76.36,7684.16
SALE01106,2150.14,20135,7.54,3.03,15,10,402.45,555,9.66,Home,Medium,Medium,Yes,Debit Card,62.38,8059.9
SALE00949,,24323,5.85,3.03,15,341,229.99,259,9.76,Sports,High,Medium,No,Bank Transfer,66.88,7984.79
SALE00904,4931.71,16836,7.46,2.88,20,404,104.33,434,10.81,Electronics,Low,Low,Yes,PayPal,68.24,8044.82
SALE00258,6147.17,15477,4.15,2.91,15,492,135.26,481,7.93,Electronics,High,Medium,No,PayPal,66.97,8460.6
SALE00013,8174.96,13235,4.2,2.75,5,295,103.97,809,7.05,Electronics,High,Low,No,Debit Card,67.89,7959.68
SALE01247,6342.0,8114,,3.01,15,36,160.81,761,10.68,  Electronics ,Medium,Medium,No,Credit Card,64.94,8165.45
SALE00959,7524.04,18061,6.45,2.88,10,130,157.75,244,9.33,Fashion,High,Medium,Yes,PayPal,78.16,7641.68
SALE02074,7352.9,20065,7.35,3.0,10,161,96.73,203,10.31,Fashion,Low,Medium,No,Debit Card,72.12,7817.17
SALE00757,3748.29,13883,4.54,2.7,10,42,36.71,76,,Electronics,High,Medium,No,Credit Card,49.6,6928.37
SALE01234,6586.64,14866,4.79,3.29,15,217,84.01,11,9.32,Home,High,Medium,No,Debit Card,60.5,8473.23
SALE01964,6024.2,15867,6.88,2.61,25,320,118.34,622,11.07,Sports,High,Low,Yes,Credit Card,77.72,8117.87
SALE01519,8758.62,12309,4.72,2.8,30,418,134.61,998,8.35,Books,Medium,Low,YES,Credit Card,67.0,9569.33
SALE01473,5719.99,16096,5.9,3.1,5,424,174.62,932,8.65,Electronics,Medium,Medium,Yes,Credit Card,64.79,7174.9
SALE00866,5515.84,12802,5.63,3.51,10,338,43.11,894,11.57,Sports,Medium,Low,No,PayPal,64.93,6919.43
SALE00544,5167.0,14172,6.11,2.89,0,57,229.81,573,7.73,Electronics,Medium,Low,No,Credit Card,72.21,7525.51
SALE02008,5105.19,9237,5.79,1.95,10,407,146.39,862,9.65,Fashion,Medium,Low,No,Credit Card,68.01,8093.57
SALE01203,684.23,12966,5.21,2.64,10,327,241.09,95,10.2,Fashion,Low,High,No,PayPal,64.5,6433.24
SALE00150,4350.72,22805,5.23,2.11,15,379,120.5,650,,Books,High,High,Yes,PayPal,60.55,7504.66
SALE00891,6220.06,12533,5.42,3.22,15,160,117.26,127,8.2,Books,High,Low,Yes,Credit Card,70.9,8009.7
SALE02426,7331.95,17721,5.33,3.07,15,89,112.02,,7.15,Sports,Low,Medium,Yes,Credit Card,73.96,8815.75
SALE01922,7405.4,18423,6.52,2.96,15,469,56.36,138,,Fashion,Medium,High,Yes,Bank Transfer,62.46,8140.13
SALE02296,7694.36,11291,5.78,3.23,15,409,114.58,284,10.2,Fashion,Low,Low,No,Credit Card,71.96,8485.59
SALE00923,3337.11,6368,4.92,1.94,10,399,171.9,944,9.77,Home,Medium,Medium,Yes,PayPal,63.95,6262.05
SALE01029,5223.09,11460,5.22,3.69,10,408,281.95,678,8.68,Books,High,Medium,No,Credit Card,75.44,6572.39
SALE00273,5115.99,8602,,2.27,25,59,355.19,601,9.13,Books,Medium,High,No,Debit Card,67.77,9093.7
SALE00827,7589.98,7876,4.29,3.09,20,84,189.37,822,11.45,Fashion,Medium,Medium,Yes,PayPal,51.87,8649.48
SALE01032,2759.55,12992,4.73,2.32,0,414,68.47,733,7.48,Books,Medium,Medium,No,PayPal,59.32,7458.09
SALE01240,3693.25,18644,6.88,3.59,10,456,211.14,995,7.92,Electronics,Low,Medium,  Yes ,Credit Card,68.76,7782.17
SALE02234,3044.8,14422,4.83,3.17,10,161,214.71,420,8.2,Home,Medium,High,No,Credit Card,75.14,7748.51
SALE01422,3834.24,,7.46,3.08,10,426,81.13,56,8.43,Home,High,Low,Yes,Credit Card,63.25,8414.23
SALE00948,1789.01,22423,5.9,2.79,20,226,65.15,79,11.49,Home,Medium,Medium,Yes,PayPal,71.5,8449.68
SALE01082,4129.59,10814,5.58,3.24,15,234,259.04,725,9.23,Electronics,Medium,Medium,No,PayPal,72.59,7436.28
SALE00229,168.8,14330,6.28,2.64,30,392,187.98,,8.79,Books,Medium,Medium,No,Debit Card,70.01,7982.28
SALE02466,,20483,5.73,3.53,5,349,48.69,502,9.56,Books,Medium,High,No,Bank Transfer,68.72,7545.0
SALE00139,,16317,6.06,2.34,0,296,264.2,411,8.52,Fashion,High,High,Yes,Bank Transfer,65.88,6787.8
SALE01494,7205.23,16486,5.8,3.52,10,473,91.52,471,8.12,Electronics,Medium,Medium,Yes,Credit Card,65.05,7971.94
SALE00428,7257.61,16564,5.01,2.17,10,294,195.05,94,9.55,Home,Medium,Medium,Yes,Bank Transfer,48.92,7444.33
SALE00293,4314.87,15345,5.74,2.57,15,374,138.88,514,,Electronics,Low,Medium,Yes,Debit Card,69.33,7344.99
SALE02467,3553.4,16607,6.67,2.32,15,464,170.04,,8.98,Fashion,Medium,High,No,Debit Card,69.89,8040.13
SALE01969,5783.15,13762,5.9,3.37,55,489,129.64,395,11.1,Electronics,Low,Low,No,Credit Card,65.63,7336.17
SALE00459,7520.25,18429,5.7,3.4,10,165,254.62,430,9.72,Books,Low,High,No,Bank Transfer,68.6,7868.67
SALE01414,6008.78,13263,5.12,2.71,63,395,66.23,34,7.27,Fashion,Low,Low,No,Credit Card,70.61,7679.33
SALE00652,2025.14,28867,4.13,2.82,10,168,79.98,921,9.56,Sports,Medium,Medium,No,Debit Card,69.52,7078.67
SALE02444,6228.13,14506,3.47,3.27,10,382,80.73,499,7.3,Books,Low,Low,Yes,Credit Card,73.66,6638.47
SALE00086,2319.47,,7.38,2.33,15,50,86.65,369,7.74,Fashion,Medium,Low,Yes,Debit Card,78.74,7110.42
