house_id,house_area_sqm,num_residents,num_appliances,air_conditioning,heating_system,energy_efficiency_rating,avg_temperature,home_office_hours,has_pool,solar_panels,house_age_years,insulation_quality,num_rooms,electric_car,smart_thermostat,monthly_consumption_kwh
HOUSE01970,84.09,3,30,None,None,C,17.3,0,No,No,11,Average,5,No,Yes,348.12
HOUSE01526,172.33,5,10,2,Solar,B,10.08,8,No,Yes,43,Average,6,Yes,No,383.02
HOUSE00976,116.59,5,12,2,Solar,C,24.72,4,No,No,17,Poor,6,No,Yes,429.37
HOUSE00083,112.2,2,14,1,Electric,E,24.29,0,No,No,0,,6,No,Yes,404.37
HOUSE01045,256.97,2,29,None,Gas,C,20.74,8,No,No,47,Average,6,No,No,424.0
HOUSE00606,188.71,5,5,None,Gas,D,23.78,0,No,No,4,Average,4,No,Yes,364.09
HOUSE02340,164.87,2,20,None,Electric,C,,8,No,Yes,47,Average,4,No,No,335.0
HOUSE00291,148.16,1,8,3+,Gas,E,15.09,0,No,No,20,Average,1,No,Yes,383.45
HOUSE01517,187.79,4,24,1,Gas,C,24.92,4,No,No,45,Poor,4,No,No,503.42
HOUSE01963,210.44,3,23,1,Gas,B,38.67,10,No,No,15,Average,4,No,No,455.29
HOUSE01113,168.04,1,,1,Solar,C,49.4,,No,No,11,Poor,1,Yes,No,326.56
HOUSE01598,94.87,4,8,1,Gas,C,33.45,8,Yes,No,30,Average,5,Yes,No,500.89
HOUSE00364,112.34,5,6,None,Gas,C,14.16,,No,No,21,Average,2,No,Yes,401.33
HOUSE01789,176.6,2,,1,Electric,C,11.85,0,No,No,14,Average,6,No,No,441.52
HOUSE01845,185.43,2,,2,Gas,E,13.18,4,No,No,,Average,3,No,No,443.78
HOUSE01651,139.06,3,26,1,Gas,C,6.88,4,No,No,45,Average,7,Yes,No,463.84
HOUSE00535,122.11,2,23,3+,Electric,B,16.58,10,No,Yes,0,,8,No,No,429.93
HOUSE00180,187.05,2,9,2,Electric,D,32.99,,No,No,42,Average,6,No,No,449.73
HOUSE02327,223.43,2,26,1,Electric,C,19.28,0,No,No,16,Good,3,No,No,485.77
HOUSE01295,212.79,4,22,2,Gas,C,21.22,10,No,No,28,Average,3,No,Yes,525.17
HOUSE01357,191.24,6,15,2,Electric,A,17.64,8,Yes,No,26,Good,8,No,No,597.33
HOUSE00796,76.95,5,30,1,None,B,,4,No,No,34,Average,2,No,Yes,508.17
HOUSE01379,180.16,3,16,None,Electric,B,34.3,,No,Yes,1,Poor,7,No,No,339.66
HOUSE02221,112.84,2,19,1,Gas,C,13.51,0,No,No,37,Good,2,No,Yes,402.62
HOUSE00732,150.47,2,21,None,None,A,34.99,0,No,Yes,45,Average,8,Yes,No,212.48
HOUSE02178,181.72,3,20,1,Electric,B,25.97,0,No,No,22,Good,1,No,No,462.46
HOUSE01388,66.51,3,11,1,Gas,D,11.44,0,No,Yes,36,Average,5,No,No,299.1
HOUSE01055,155.75,3,17,2,Electric,C,12.67,0,No,Yes,31,Good,3,No,Yes,442.98
HOUSE01121,155.36,4,8,None,Gas,C,29.18,0,No,No,26,,6,No,No,338.71
HOUSE02000,95.8,3,11,None,None,C,27.12,0,Yes,No,15,,6,No,Yes,380.42
HOUSE01699,101.54,3,17,1,Gas,C,10.24,8,No,No,,Average,8,No,No,433.68
HOUSE02380,122.04,3,28,1,Gas,C,30.11,10,No,No,29,,6,No,No,471.73
HOUSE00995,180.51,4,20,1,none,D,3.36,0,Yes,No,0,,5,No,Yes,523.46
HOUSE00265,171.27,3,14,1,None,B,27.66,8,no,No,,Average,3,No,No,348.86
HOUSE02415,229.5,3,16,None,Gas,B,12.24,10,No,No,37,Good,3,No,No,372.11
HOUSE02169,138.6,3,,1,None,B,23.11,4,Yes,No,25,,4,No,No,362.37
HOUSE01760,139.95,4,12,1,Electric,B,9.23,0,Yes,No,30,,1,No,No,472.74
HOUSE00695,110.98,3,,2,Solar,C,13.32,,No,No,10,Average,1,No,No,455.36
HOUSE01408,225.5,1,27,2,Gas,A,13.4,4,No,No,49,Average,8,No,No,398.35
HOUSE02469,143.77,3,12,None,Electric,B,12.83,8,No,No,30,Average,6,No,No,377.65
HOUSE00616,223.82,4,10,None,Gas,B,5.97,0,No,No,31,Good,6,No,No,319.86
HOUSE02478,95.52,2,20,None,None,C,27.67,4,No,Yes,19,Average,5,No,Yes,284.6
HOUSE01683,124.34,5,24,2,Solar,C,12.52,4,Yes,No,,Average,8,Yes,No,560.23
HOUSE01613,104.72,3,27,  None ,Gas,B,26.46,8,No,No,33,Good,6,No,No,360.28
HOUSE02473,90.36,3,25,2,Electric,d,3.39,8,No,No,9,Good,4,No,  No ,632.72
HOUSE00469,,3,30,2,Gas,B,7.56,10,No,Yes,25,Average,1,No,Yes,442.66
HOUSE00253,183.49,4,27,2,Gas,C,25.54,4,No,No,12,,1,No,No,474.39
HOUSE00230,74.81,2,8,none,Electric,C,33.51,10,Yes,No,5,Poor,3,Yes,Yes,435.22
HOUSE00744,121.34,2,11,2,None,B,36.65,0,No,No,47,,2,No,No,251.66
HOUSE01092,,3,13,None,Gas,C,16.36,0,No,Yes,9,Poor,7,No,No,238.0
HOUSE01813,122.9,2,,3+,None,D,19.1,,Yes,No,48,Good,3,No,No,481.52
HOUSE01971,171.54,4,,None,Gas,E,21.98,4,No,No,15,Average,3,No,No,367.57
HOUSE00280,214.1,4,17,None,Electric,A,19.97,0,No,No,27,,7,No,Yes,358.86
HOUSE00516,154.61,5,17,1,None,C,26.32,8,No,Yes,25,Poor,4,No,Yes,383.9
HOUSE00693,92.41,3,28,2,Electric,C,32.58,8,No,No,16,Average,1,Yes,No,549.53
HOUSE00445,213.32,2,24,1,Electric,C,26.2,,No,No,47,,1,No,No,441.14
HOUSE02434,162.45,1,15,None,Solar,C,11.34,0,No,Yes,41,,6,No,No,217.81
HOUSE02377,107.32,4,20,None,Solar,D,21.81,,No,No,,Average,8,No,No,386.19
HOUSE01254,,3,26,1,Gas,C,15.55,0,No,No,18,Average,1,No,No,422.83
HOUSE01739,127.74,5,16,1,Gas,C,8.32,8,Yes,No,31,Average,4,No,No,578.0
HOUSE01672,139.55,2,20,2,None,C,23.42,0,Yes,No,20,Good,2,No,No,395.53
HOUSE01207,231.05,4,9,None,Gas,A,,,No,No,8,Average,5,No,Yes,332.43
HOUSE01147,102.88,5,19,2,Gas,C,27.81,4,No,No,13,Average,4,No,Yes,492.25
HOUSE00805,147.0,2,21,None,Gas,C,30.89,0,Yes,Yes,23,Poor,6,No,No,292.73
HOUSE01973,168.44,2,7,2,Electric,D,17.44,4,No,No,32,Poor,8,No,No,449.37
HOUSE01467,,3,11,1,Electric,B,25.77,4,No,No,,Good,4,No,No,351.34
HOUSE01567,185.64,4,29,None,Gas,C,16.69,10,No,Yes,48,Average,3,No,Yes,401.93
HOUSE02359,,1,24,None,Gas,D,15.28,0,No,yes,15,Average,5,Yes,No,252.23
HOUSE01476,112.84,4,18,None,Gas,D,11.54,8,Yes,No,43,Average,1,No,Yes,551.94
HOUSE00155,206.54,7,24,1,Gas,B,12.8,0,Yes,No,23,Good,4,No,Yes,604.13
HOUSE01333,198.41,4,9,None,Solar,B,16.46,,No,No,42,Poor,5,No,Yes,294.47
HOUSE00273,140.51,3,12,2,None,D,19.31,8,No,Yes,43,Average,7,No,Yes,301.34
HOUSE00197,150.73,4,17,1,Gas,C,16.47,8,No,Yes,3,,4,No,Yes,342.79
HOUSE01558,109.27,4,27,2,Electric,A,8.36,0,Yes,No,24,Average,4,No,No,599.69
HOUSE02411,146.79,3,25,1,Gas,A,32.08,4,No,No,48,Average,7,No,Yes,437.71
HOUSE00646,,3,17,None,None,C,36.97,0,No,Yes,40,Good,5,No,No,278.56
HOUSE01695,150.82,4,27,2,Solar,C,31.64,10,No,Yes,5,Average,4,Yes,No,482.02
HOUSE00402,55.38,4,18,2,Gas,B,20.47,8,No,No,40,Average,2,No,Yes,401.49
HOUSE01950,127.83,3,13,3+,Gas,C,23.58,8,No,No,32,Average,7,No,No,486.23
HOUSE01355,213.34,5,29,2,Electric,B,15.85,0,Yes,No,49,Poor,6,No,No,658.49
HOUSE02117,136.7,2,,None,None,D,18.6,8,No,No,19,Poor,7,No,No,334.16
HOUSE00461,120.4,3,12,1,Electric,D,13.5,,No,No,47,Poor,2,No,No,508.38
HOUSE00312,,3,29,None,Electric,B,31.92,8,No,No,38,Average,1,No,No,506.3
HOUSE01096,112.96,4,22,1,Gas,D,36.9,10,Yes,No,22,Good,5,No,Yes,500.61
HOUSE01348,,4,28,1,Gas,B,25.99,4,No,Yes,50,Good,4,No,No,419.27
HOUSE01330,207.22,4,12,None,Gas,C,6.8,8,Yes,No,48,Good,6,No,No,517.73
HOUSE01774,56.68,5,16,2,Gas,C,20.87,0,No,No,38,Average,6,No,No,494.23
HOUSE00026,205.74,1,,2,Solar,D,24.66,0,No,No,23,Average,3,No,Yes,385.83
HOUSE00472,164.11,4,11,None,None,D,30.18,,No,No,31,,5,No,Yes,419.68
HOUSE01654,175.44,2,28,None,Electric,D,31.77,8,No,No,25,Average,4,Yes,No,473.12
HOUSE02104,154.88,3,30,1,Electric,B,,8,No,No,6,Good,4,No,Yes,564.58
HOUSE01543,673.74,4,10,1,Electric,C,13.2,0,No,No,3,Good,7,Yes,No,459.41
HOUSE01294,258.34,6,25,3+,None,C,17.21,0,No,No,13,Average,8,No,No,610.76
HOUSE00574,70.96,3,10,2,None,A,12.38,8,No,No,10,Average,5,No,No,355.73
HOUSE02456,114.19,2,15,None,Electric,B,14.42,,No,No,,Average,7,No,Yes,399.34
HOUSE01223,176.29,3,9,1,Solar,B,25.42,0,No,No,7,Average,2,No,No,308.94
HOUSE00998,203.74,4,,None,None,C,15.75,,No,No,47,Average,5,No,No,346.02
HOUSE01453,156.7,3,7,2,Solar,C,27.99,0,No,No,4,Good,1,Yes,No,347.68
HOUSE00895,168.47,3,24,1,Electric,A,19.31,0,No,Yes,31,Average,8,No,  No ,392.05
HOUSE01898,,5,,2,Gas,E,2.57,0,No,No,3,Good,4,No,No,629.36
HOUSE02320,226.7,4,19,2,Electric,D,20.2,8,No,No,25,Good,1,No,No,529.47
HOUSE01621,,1,11,3+,Electric,A,17.63,0,No,Yes,9,Poor,5,No,No,271.68
HOUSE00248,,3,,1,Gas,B,26.37,8,No,No,37,Poor,2,No,No,341.48
HOUSE00986,215.82,2,20,2,None,C,21.86,10,No,No,10,Average,1,No,No,343.22
HOUSE01678,189.27,1,17,1,Electric,D,12.79,0,No,No,33,,4,No,No,427.42
HOUSE00396,180.3,4,21,1,None,B,16.69,0,No,No,,Poor,3,No,No,446.58
HOUSE02162,169.15,3,10,1,Electric,C,,10,No,No,35,Good,1,No,No,435.93
HOUSE00880,175.75,3,8,2,Electric,A,8.14,8,No,No,18,Average,8,Yes,Yes,422.41
HOUSE00301,125.03,5,7,None,Solar,C,27.14,,No,Yes,21,  Poor ,6,No,No,342.2
HOUSE00804,201.7,3,28,2,Electric,E,14.84,4,No,No,1,Poor,8,No,No,594.07
HOUSE00249,69.77,3,,None,Electric,C,,0,No,No,7,Average,8,No,No,354.45
HOUSE00283,,2,,2,None,A,,8,No,Yes,31,,5,Yes,No,259.48
HOUSE02347,148.05,4,21,2,Gas,C,27.17,0,No,No,16,Average,3,Yes,No,444.8
HOUSE01632,178.73,3,13,2,Solar,C,11.16,4,No,No,36,Poor,7,No,No,429.81
HOUSE01456,58.73,4,11,1,Solar,A,20.49,8,No,No,1,Poor,5,No,No,326.51
HOUSE01169,147.96,1,12,1,Gas,A,32.14,8,No,No,48,Average,7,No,No,284.22
HOUSE02378,171.45,4,25,None,None,D,28.75,0,No,No,30,Average,6,No,No,388.98
HOUSE01954,218.23,2,21,None,Gas,C,19.73,4,No,No,42,Average,2,No,No,355.49
HOUSE02503,263.27,1,6,1,Electric,C,25.14,0,No,No,39,,5,No,Yes,303.85
HOUSE00238,217.11,1,7,3+,Electric,C,30.59,0,No,No,40,,8,No,No,381.71
HOUSE01242,164.6,1,14,2,Electric,B,29.22,8,No,No,1,Average,8,No,Yes,339.46
HOUSE00034,,3,6,2,Electric,D,12.46,0,No,No,6,Good,1,No,No,443.05
HOUSE00873,148.99,4,10,1,Solar,D,18.18,0,No,No,19,Poor,4,No,No,387.35
HOUSE02499,63.57,3,12,None,Gas,B,29.17,8,No,no,46,Poor,6,No,No,342.26
HOUSE00725,146.61,2,22,2,Electric,C,45.08,10,No,No,26,Average,3,Yes,No,524.47
HOUSE00154,184.42,3,22,None,None,B,20.37,4,No,No,5,Poor,4,No,No,310.09
HOUSE00505,63.4,4,,1,Solar,D,21.58,8,No,No,46,Average,3,No,No,423.82
HOUSE00326,134.38,1,14,1,Gas,B,20.38,4,No,No,,Poor,5,No,  Yes ,271.37
HOUSE01327,174.83,1,72,1,None,B,24.55,4,No,Yes,28,,2,No,Yes,242.88
HOUSE01241,,3,18,1,Electric,A,21.51,4,no,No,28,Average,6,No,No,365.27
HOUSE02003,,4,22,None,Gas,D,18.93,4,No,No,32,Poor,4,No,No,495.29
HOUSE00425,207.67,4,5,1,None,B,16.69,0,No,Yes,31,Poor,5,No,No,263.68
HOUSE00029,149.48,2,8,None,Electric,A,,0,No,Yes,39,Average,2,No,No,244.8
HOUSE00350,151.84,3,7,None,Solar,E,23.27,,No,Yes,32,Poor,7,No,Yes,233.39
HOUSE01787,33.79,3,25,None,None,D,,0,Yes,No,16,Average,1,No,No,500.68
HOUSE02012,217.15,4,9,1,Gas,D,26.52,4,No,No,18,Average,2,No,Yes,365.65
HOUSE01220,110.35,4,20,2,Electric,C,25.27,0,Yes,Yes,31,,5,No,No,520.05
HOUSE00639,98.69,2,9,2,Electric,B,32.03,4,No,Yes,33,Average,8,  No ,Yes,329.66
HOUSE01247,62.19,5,29,3+,Solar,B,20.31,0,No,No,33,Average,3,No,Yes,523.47
HOUSE01866,168.13,2,24,None,Gas,D,17.72,8,no,Yes,28,Average,3,Yes,No,283.17
HOUSE01560,113.7,3,15,None,None,E,9.94,0,No,No,0,Poor,3,No,No,324.54
HOUSE00766,115.59,5,12,1,Gas,A,21.22,10,Yes,No,29,Average,7,No,Yes,433.92
HOUSE00969,79.17,2,5,1,Electric,C,31.3,0,No,No,4,,5,No,Yes,356.06
HOUSE00478,152.18,3,6,2,Electric,A,17.01,8,No,No,,Average,3,No,No,426.95
HOUSE01831,85.6,7,16,1,Solar,D,16.55,4,No,no,5,Average,8,No,No,571.01
HOUSE01183,150.53,5,9,1,Electric,  C ,22.63,0,Yes,Yes,40,Poor,2,No,No,436.68
HOUSE01738,70.54,3,26,1,Solar,C,25.92,8,No,No,4,Average,1,No,No,364.87
HOUSE01804,140.1,1,23,1,Electric,E,,4,No,No,33,,3,No,Yes,420.92
HOUSE00607,182.53,4,,1,None,D,2.51,8,No,Yes,16,Average,4,No,Yes,411.1
HOUSE01913,182.25,3,26,None,Gas,C,11.47,10,No,No,4,Poor,7,No,No,488.04
HOUSE01345,168.32,2,,None,Electric,C,17.85,8,No,Yes,36,Good,1,No,No,224.65
HOUSE01103,128.59,4,20,None,Electric,C,31.98,0,No,No,49,,3,No,No,451.42
HOUSE00395,215.0,5,21,1,Gas,D,15.68,0,No,No,42,Average,7,No,Yes,554.34
HOUSE00706,101.87,4,27,1,Solar,C,19.44,8,No,No,39,Average,4,No,No,460.07
HOUSE00611,192.56,2,16,None,Electric,A,14.91,0,No,Yes,23,Average,8,No,No,202.9
HOUSE01512,182.9,2,13,None,Gas,D,29.26,8,No,Yes,11,Average,5,No,No,272.28
HOUSE02435,204.72,1,,None,Electric,B,23.22,8,No,No,29,Average,7,No,No,334.19
HOUSE02228,,3,18,None,Electric,C,32.18,0,No,No,28,,6,No,No,425.7
HOUSE00543,184.05,4,10,1,Gas,C,8.51,4,No,Yes,15,Good,6,No,Yes,367.2
HOUSE00833,173.01,1,14,1,Gas,E,27.27,0,No,No,46,Good,5,No,Yes,328.38
HOUSE02053,151.82,2,12,3+,Gas,E,19.55,0,No,No,16,Average,4,No,Yes,498.3
HOUSE00533,116.04,2,16,None,Solar,A,17.21,0,No,No,8,Average,4,No,No,268.36
HOUSE02266,135.73,3,30,2,Electric,D,25.28,,No,No,4,,8,Yes,No,509.48
HOUSE02123,131.13,5,27,None,Gas,A,33.42,8,No,No,11,Average,7,No,Yes,448.92
HOUSE01320,238.18,1,7,1,Solar,D,34.9,8,No,No,11,Good,3,No,Yes,321.02
HOUSE01671,154.61,4,19,1,Gas,B,19.34,0,No,no,5,Good,4,No,No,420.87
HOUSE01645,202.88,3,11,None,None,B,21.62,,No,Yes,38,Average,5,No,Yes,184.64
HOUSE02373,113.62,3,5,3+,None,C,24.61,8,No,Yes,31,,5,No,No,275.51
HOUSE00468,169.28,3,8,None,Electric,D,17.73,0,No,No,2,Poor,3,No,No,399.97
HOUSE00952,241.24,2,,3+,Electric,D,17.02,8,No,No,6,Average,8,No,No,440.13
HOUSE01145,157.43,10,29,None,Gas,B,,4,No,Yes,21,Average,1,No,No,351.65
HOUSE00829,109.11,1,26,1,Solar,B,24.36,0,No,Yes,9,,3,No,No,244.02
HOUSE01446,113.21,4,27,None,Electric,C,27.28,0,No,No,41,Average,6,No,No,515.13
HOUSE01975,135.43,4,20,None,Gas,C,30.82,0,No,No,45,Average,6,Yes,Yes,469.84
HOUSE00460,194.29,5,,2,Gas,B,25.53,,No,Yes,0,Poor,8,Yes,  No ,454.44
HOUSE01205,99.74,2,13,1,Electric,C,28.67,0,No,Yes,23,Average,1,No,No,241.42
HOUSE01780,281.03,1,22,2,Gas,A,27.99,4,No,No,42,poor,4,No,No,342.83
HOUSE02205,216.35,4,7,None,None,B,27.05,8,No,No,46,Average,2,Yes,Yes,342.92
HOUSE00631,148.96,3,10,None,Electric,A,14.58,,No,No,44,,3,No,No,305.77
HOUSE00284,41.47,4,24,3+,Electric,A,29.41,0,No,No,22,Average,5,No,No,534.18
HOUSE02337,116.25,3,28,3+,Solar,C,8.57,8,Yes,No,31,Average,5,No,No,575.2
HOUSE01102,,3,11,None,None,B,21.28,0,No,No,27,Poor,6,No,Yes,336.67
HOUSE01354,,1,10,2,None,A,17.61,0,No,Yes,,Poor,1,No,No,139.18
HOUSE01133,145.0,4,15,2,None,B,32.5,4,No,Yes,3,Poor,1,No,No,368.83
HOUSE01132,133.46,2,28,3+,Electric,C,11.88,8,Yes,Yes,27,Average,5,No,No,520.13
HOUSE01952,,1,,1,None,B,40.68,8,No,No,31,,8,No,No,369.85
HOUSE02066,126.67,2,,None,Electric,D,21.8,4,Yes,No,27,Poor,2,No,No,345.26
HOUSE01965,167.67,6,7,None,None,A,21.44,0,No,No,25,Poor,5,Yes,No,361.39
HOUSE00384,136.89,1,8,3+,Solar,D,21.05,0,No,No,44,Average,4,No,No,331.71
HOUSE01905,167.42,2,9,None,Gas,D,25.03,8,No,Yes,4,Average,1,No,No,180.87
HOUSE01264,93.48,4,17,None,Gas,B,,4,No,No,10,,5,No,Yes,397.11
HOUSE00924,190.79,4,,1,Solar,D,21.77,0,Yes,No,27,Average,1,No,No,503.14
HOUSE00025,152.97,3,15,2,None,B,20.16,8,No,No,50,,1,Yes,No,424.34
HOUSE01477,,5,22,None,None,C,21.37,4,No,Yes,34,Poor,6,Yes,No,343.35
HOUSE00592,120.34,2,15,3+,Gas,A,21.93,4,No,No,25,Average,3,No,No,279.16
HOUSE02445,155.02,4,,3+,Gas,C,14.97,0,No,No,33,Average,4,Yes,No,559.18
HOUSE01625,178.89,4,6,1,Gas,C,30.84,,Yes,No,39,Average,7,No,No,463.28
HOUSE00595,109.84,4,30,1,Solar,C,,4,Yes,No,16,Average,2,No,No,588.69
HOUSE02150,109.81,1,26,1,Gas,D,10.71,8,No,No,11,Average,1,No,No,388.26
HOUSE01136,182.27,2,5,1,Electric,A,18.58,8,No,No,6,Good,3,No,No,305.15
HOUSE02029,156.04,1,13,3+,Gas,D,36.6,0,No,No,50,Good,7,No,No,421.64
HOUSE00055,,4,25,None,Gas,C,,0,No,No,35,Average,5,No,Yes,467.46
HOUSE02180,104.73,3,22,None,Electric,B,22.2,8,Yes,No,45,Good,8,No,No,387.89
HOUSE02211,238.64,3,,None,Electric,C,,4,No,No,20,Average,4,No,Yes,427.1
HOUSE00077,,3,5,None,Electric,C,6.65,10,No,No,21,Poor,3,No,No,473.14
HOUSE02343,62.11,4,13,None,Electric,C,,8,No,No,9,Average,4,No,No,418.78
HOUSE00823,142.41,1,9,2,None,E,20.21,0,No,No,32,Poor,6,No,Yes,302.76
HOUSE00010,212.24,3,28,3+,Solar,D,19.62,10,Yes,No,33,,3,No,No,573.92
HOUSE01328,285.0,2,26,1,  Electric ,C,-7.46,8,No,No,47,Good,7,No,No,462.64
HOUSE00546,116.45,4,25,2,Electric,E,6.24,0,No,No,,,8,Yes,No,646.21
HOUSE00237,,7,29,2,Electric,E,30.65,10,No,No,40,Good,7,No,No,795.82
HOUSE01601,81.19,3,19,2,Gas,D,27.85,,No,No,28,Average,7,No,No,409.9
HOUSE00652,,5,15,1,Electric,A,23.99,0,No,No,24,Good,1,No,No,474.87
HOUSE00651,215.71,3,8,None,None,C,,,No,No,46,Poor,3,No,No,306.33
HOUSE01259,144.12,5,20,None,Gas,C,24.4,0,No,Yes,23,Good,1,No,No,359.08
HOUSE00584,194.17,4,7,2,Gas,E,7.34,8,No,Yes,48,,4,No,yes,405.02
HOUSE01340,165.24,3,9,None,Electric,E,19.94,8,No,Yes,13,Average,8,No,No,344.36
HOUSE01012,117.86,1,21,1,Gas,D,,0,No,No,5,Average,4,No,Yes,398.13
HOUSE00223,,5,11,2,Solar,C,16.12,8,No,No,12,Average,5,No,No,531.83
HOUSE01209,164.21,4,23,1,Gas,C,20.44,0,No,Yes,3,,4,Yes,No,411.99
HOUSE02450,,7,10,None,None,B,22.59,0,No,No,38,Average,2,No,No,437.07
HOUSE00192,159.48,2,24,1,None,C,48.9,,No,No,39,Average,8,No,No,339.62
HOUSE02005,102.29,3,8,2,None,D,24.91,0,No,No,20,Poor,6,No,No,397.87
HOUSE02074,114.09,5,23,1,Gas,B,21.83,8,No,No,11,Poor,8,No,Yes,493.43
HOUSE00675,153.37,5,12,2,Gas,B,21.47,,No,No,17,Poor,1,No,No,403.7
HOUSE00729,47.61,3,21,2,Electric,E,25.26,,No,No,6,Poor,2,No,Yes,518.83
HOUSE01869,203.17,3,16,None,Electric,C,10.14,8,No,Yes,18,Average,2,No,No,376.17
HOUSE00743,108.82,3,9,1,Electric,D,31.4,8,No,No,46,Average,2,No,No,468.41
HOUSE01631,202.83,1,23,None,None,C,23.45,0,No,No,15,Average,2,No,Yes,280.87
HOUSE00945,172.47,2,7,None,Electric,D,28.34,10,No,No,46,Poor,8,No,No,329.12
HOUSE00383,174.67,3,5,2,Gas,D,18.36,4,No,No,0,Average,7,No,Yes,377.64
HOUSE01044,183.28,3,,1,gas,C,32.2,0,No,Yes,7,Good,7,No,Yes,354.97
HOUSE01142,137.22,4,18,1,Gas,B,30.44,0,No,No,20,poor,4,No,No,421.48
HOUSE00942,77.62,3,15,1,None,D,,0,No,No,38,Poor,5,Yes,No,321.23
HOUSE01498,,3,10,1,Electric,C,28.1,8,No,No,13,Good,7,No,No,403.63
HOUSE02182,278.31,4,18,None,Electric,A,20.64,8,Yes,No,47,Poor,4,No,No,472.9
HOUSE02125,154.07,3,27,1,Gas,C,11.17,,No,No,32,Good,7,Yes,No,506.09
HOUSE00768,122.81,2,5,1,Gas,D,26.89,,No,No,0,Average,3,No,No,347.53
HOUSE01688,165.02,3,25,2,None,C,17.82,8,No,Yes,25,Poor,1,No,Yes,268.47
HOUSE01522,141.22,5,29,1,Electric,B,-7.23,0,No,No,13,Average,5,Yes,No,609.76
HOUSE00399,143.16,3,6,3+,Gas,B,20.94,8,No,No,34,Average,5,No,No,375.83
HOUSE01338,97.79,1,11,2,Gas,C,22.13,4,No,No,0,,5,No,No,312.82
HOUSE02346,146.49,3,12,None,Solar,C,20.47,,No,Yes,32,Good,5,No,Yes,216.54
HOUSE01516,135.32,4,14,None,Gas,C,24.97,0,No,Yes,1,Average,1,No,Yes,325.08
HOUSE01037,,4,16,1,Solar,D,17.72,4,Yes,No,10,Good,1,No,No,468.97
HOUSE01545,,5,24,1,Gas,C,21.14,0,Yes,No,38,Average,7,No,Yes,607.74
HOUSE00183,151.44,2,16,2,Solar,C,17.0,0,No,Yes,41,Good,3,No,Yes,302.58
HOUSE00172,180.1,5,27,1,None,C,16.95,0,Yes,No,38,Average,1,No,No,532.82
HOUSE02140,190.06,3,20,2,None,A,17.67,0,No,No,29,Average,2,No,Yes,388.45
HOUSE02493,140.99,3,26,1,Solar,C,33.7,8,No,Yes,47,Good,7,Yes,No,404.71
HOUSE01727,226.98,2,25,3+,Solar,C,,8,No,No,5,Poor,6,No,No,504.28
HOUSE02222,,5,6,1,Electric,C,26.26,0,Yes,No,38,Average,1,No,No,487.01
HOUSE00930,208.48,5,8,None,Electric,C,11.41,0,Yes,Yes,38,,5,No,Yes,460.53
HOUSE01194,4.42,3,5,1,Electric,C,16.08,0,No,No,20,,8,No,Yes,416.19
HOUSE01775,121.97,3,18,3+,Electric,C,37.99,4,Yes,Yes,43,Poor,1,No,No,549.91
HOUSE00726,142.39,2,19,None,None,C,33.52,4,No,No,7,Poor,5,No,No,314.8
HOUSE01153,180.99,2,30,1,Gas,B,25.0,4,No,No,37,Good,6,No,No,374.58
HOUSE01197,193.19,2,14,1,None,C,33.53,0,No,No,21,,8,Yes,No,366.9
HOUSE00715,155.47,1,18,2,Electric,C,22.34,0,No,yes,22,Average,6,No,No,270.35
HOUSE00536,139.29,1,14,None,Gas,C,15.95,4,No,Yes,49,Average,3,No,No,207.79
HOUSE00202,160.64,3,23,1,None,E,29.94,0,No,Yes,11,Good,6,Yes,Yes,373.48
HOUSE00512,,2,21,None,Gas,A,17.99,0,No,No,22,,2,No,No,324.05
HOUSE00092,187.26,1,14,1,Electric,C,41.51,0,No,No,5,Average,2,No,Yes,470.64
HOUSE01649,207.15,4,15,3+,Gas,D,21.99,0,No,Yes,15,Average,1,No,No,454.02
HOUSE01682,132.33,5,17,1,Electric,B,30.76,,No,No,28,Average,3,No,No,467.63
HOUSE00319,,2,8,2,None,D,,4,No,No,7,Good,3,No,Yes,360.62
HOUSE01175,77.71,2,11,2,Gas,D,17.47,8,No,No,18,Average,1,No,No,356.84
HOUSE00052,242.59,2,6,1,Electric,B,7.49,0,Yes,No,33,Poor,4,No,Yes,430.01
HOUSE00860,114.77,4,29,1,None,C,42.02,,No,No,24,Average,5,No,Yes,517.94
HOUSE00680,106.04,3,17,1,Gas,C,26.32,,No,No,7,Good,6,No,No,416.7
HOUSE00678,,3,21,None,None,C,14.91,8,No,No,22,Good,3,No,No,370.48
HOUSE00015,184.58,3,6,1,None,D,30.59,8,No,No,20,Average,8,No,No,342.31
HOUSE01143,166.13,3,15,2,Gas,C,17.72,4,No,No,50,,4,No,No,412.06
HOUSE00849,182.85,1,15,3+,Gas,C,18.84,10,No,No,45,Poor,5,Yes,No,382.11
HOUSE01072,158.32,4,28,None,Electric,C,12.36,8,No,Yes,11,Average,7,No,Yes,430.53
HOUSE00960,,3,6,1,Electric,D,31.83,8,No,No,30,Good,3,No,No,436.29
HOUSE01300,114.94,3,,3+,Gas,C,21.75,,No,Yes,39,,6,No,Yes,305.83
HOUSE01666,127.27,1,20,1,Gas,C,39.56,8,No,No,50,Good,8,No,No,396.75
HOUSE01707,144.12,2,14,2,None,C,28.99,0,No,No,11,Good,5,No,No,298.56
HOUSE00634,176.2,7,,3+,Gas,C,13.02,8,No,No,7,Good,3,No,No,663.84
HOUSE00129,157.8,4,12,None,Gas,E,23.84,10,No,  Yes ,46,Good,8,Yes,No,332.13
